,Genome,time_create,mother,age
3941,Eat Down Down Eat Chemo Down Eat Left Eat Eat Right Right Left Up Eat Right Chemo Eat Foto Foto Down Eat Left Eat Eat,397,3918,2
3942,Eat Foto Right Chemo Chemo Left Chemo Foto Eat Chemo Chemo Foto Left Right Down Up Down Down Up Right Left Eat Foto Down Chemo Chemo Right Eat Chemo Chemo Foto Left Right Down Up Down Down,398,3808,8
3943,Eat Down Down Eat Chemo Down Eat Left Eat Eat Right Right Left Up Eat Right Chemo Eat Foto Foto Down Eat Left Eat Eat,398,3852,11
3944,Down Eat Chemo Up Right,398,3885,6
3945,Right Down Chemo Left Left Eat Eat Left Eat Left Down Right Right Down Foto Down Foto Down Eat Down Up Up Left Right Chemo,398,3888,14
3946,Down Eat Chemo Left Eat Left,398,3891,18
3947,Down Left Foto Left Down Chemo Foto Eat Foto Foto Down Chemo Up Eat Right Down Left Up Eat Foto Down Up Chemo Chemo Foto Foto Eat Foto Foto Down Chemo Up Eat Right Down Left Chemo Eat Left Down Up,398,3927,13
3948,Eat Down Down Eat Chemo Down Eat Left Eat Eat Right Right Left Up Eat Right Chemo Eat Foto Foto Down Eat Left Eat Eat,398,3930,4
3949,Eat Right Down Up Foto Down Down Chemo Left Left Chemo Left Foto Right Eat Chemo Chemo Right Eat Down Foto Down Up Chemo Foto,399,3749,51
3950,Eat Down Down Eat Chemo Down Eat Left Eat Eat Right Right Left Up Eat Right Chemo Eat Foto Foto Down Eat Left Eat Eat,399,3858,4
3951,Down Left Foto Foto Down Chemo Foto Eat Foto Foto Down Chemo Up Eat Right Down Foto Chemo Eat Foto Right Up Chemo Chemo Foto Down Chemo Right,399,3881,2
3952,Eat Right Down Up Foto Down Up Chemo Foto,399,3917,7
3953,Down Eat Chemo Up Right,399,3924,4
3954,Eat Foto Right Chemo Chemo Left Chemo Foto Eat Chemo Chemo Foto Left Right Down Up Down Down Up Right Left Eat Foto Down Chemo Chemo Right Eat Chemo Chemo Foto Left Right Down Up Down Down,400,3728,15
3955,Down Left Foto Foto Down Chemo Foto Eat Foto Foto Down Chemo Up Eat Right Down Foto Chemo Eat Foto Right Up Chemo Chemo Foto Down Chemo Right,400,3764,11
3956,Down Eat Chemo Up Right,400,3784,0
3957,Eat Down Down Eat Chemo Down Eat Left Eat Eat Right Right Left Up Eat Right Chemo Eat Foto Foto Down Eat Left Eat Eat,400,3825,0
3958,Chemo Down Chemo Eat Chemo Down Up Left Right Eat Right Foto Right Up Chemo Chemo Down Eat Foto Down Left Down Eat Eat,400,3874,2
3959,Eat Foto Right Chemo Chemo Left Right Foto Eat Chemo Chemo Foto Left Right Down Up Down Down Eat Right Left Eat Foto Down Foto,400,3901,1
3960,Right Down Chemo Left Left Eat Eat Left Eat Left Down Right Right Down Foto Down Foto Down Eat Down Up Up Left Right Chemo,400,3906,2
3961,Eat Down Down Eat Chemo Down Eat Left Eat Eat Right Right Left Up Eat Right Chemo Eat Foto Foto Down Eat Left Eat Eat,400,3911,12
3962,Eat Down Down Eat Chemo Down Eat Left Eat Eat Right Right Left Up Eat Right Chemo Eat Foto Foto Down Eat Left Eat Eat,400,3918,1
3963,Eat Down Down Eat Chemo Down Eat Left Eat Eat Right Right Left Up Eat Right Chemo Eat Foto Foto Down Eat Left Eat Eat,400,3919,3
3964,Right Down Chemo Left Left Eat Eat Left Eat Left Down Right Right Down Foto Down Foto Down Eat Down Up Up Left Right Chemo,400,3945,16
3965,Eat Down Down Eat Chemo Down Eat Left Eat Eat Right Right Left Up Eat Right Chemo Eat Foto Foto Down Eat Left Eat Eat,401,3882,9
3966,Down Eat Chemo Up Right,401,3885,1
3967,Right Down Chemo Left Left Left Right Chemo Eat Eat Left,401,3893,1
3968,Eat Down Down Eat Chemo Down Eat Left Eat Eat Right Right Left Up Eat Right Chemo Eat Foto Foto Down Eat Left Eat Eat,401,3930,24
3969,Eat Down Down Eat Chemo Down Eat Left Eat Eat Right Right Left Up Eat Right Chemo Eat Foto Foto Down Eat Left Eat Eat,401,3943,35
3970,Down Eat Chemo Up Right,401,3944,6
3971,Down Left Foto Left Down Chemo Foto Eat Foto Foto Down Chemo Up Eat Right Down Left Up Eat Foto Down Up Chemo Chemo Foto Foto Eat Foto Foto Down Chemo Up Eat Right Down Left Chemo Eat Left Down Up,401,3947,17
3972,Down Eat Chemo Up Right,401,3953,4
3973,Eat Right Down Up Foto Down Down Chemo Left Left Chemo Left Foto Right Eat Chemo Chemo Right Eat Down Foto Down Up Chemo Foto,402,3749,3
3974,Down Left Foto Foto Down Chemo Foto Eat Foto Foto Down Chemo Up Eat Right Down Foto Chemo Eat Foto Right Up Chemo Chemo Foto Down Chemo Right,402,3881,29
3975,Eat Foto Right Chemo Chemo Left Right Foto Eat Chemo Chemo Foto Left Right Down Up Down Down Eat Right Left Eat Foto Down Foto,402,3901,51
3976,Eat Right Down Up Foto Down Up Chemo Foto,402,3952,31
3977,Eat Foto Right Chemo Chemo Left Chemo Foto Eat Chemo Chemo Foto Left Right Down Up Down Down Up Right Left Eat Foto Down Chemo Chemo Right Eat Chemo Chemo Foto Left Right Down Up Down Down,402,3954,51
3978,Eat Down Down Eat Chemo Down Eat Left Eat Eat Right Right Left Up Eat Right Chemo Eat Foto Foto Down Eat Left Eat Eat,403,3825,12
3979,Chemo Down Chemo Eat Chemo Down Up Left Right Eat Right Foto Right Up Chemo Chemo Down Eat Foto Down Left Down Eat Eat,403,3874,1
3980,Down Eat Chemo Up Right,403,3885,51
3981,Right Down Chemo Left Left Eat Eat Left Eat Left Down Right Right Down Eat Down Foto Down Eat Down Up Up Left Right Chemo Eat Eat Left,403,3893,4
3982,Eat Down Down Eat Chemo Down Eat Left Eat Eat Right Right Left Up Eat Right Chemo Eat Foto Foto Down Eat Left Eat Eat,403,3918,51
3983,Down Eat Chemo Up Right,403,3953,3
3984,Chemo Down Chemo Eat Chemo Down Up Left Right Eat Right Right Right Up Chemo Chemo Chemo Eat Foto Foto Down Left Left Eat Eat Up Left Right Eat Right,404,3900,1
3985,Eat Down Down Eat Chemo Down Eat Left Eat Eat Right Right Left Up Eat Right Chemo Eat Foto Foto Down Eat Left Eat Eat,404,3911,2
3986,Eat Down Down Eat Chemo Down Eat Left Eat Eat Right Right Left Up Eat Right Chemo Eat Foto Foto Down Eat Left Eat Eat,404,3919,23
3987,Eat Down Down Eat Chemo Down Eat Left Eat Eat Right Right Left Up Eat Right Chemo Eat Foto Foto Down Eat Left Eat Eat,404,3943,1
3988,Down Eat Chemo Up Right,404,3972,12
3989,Eat Right Down Up Foto Down Up Chemo Foto,405,3952,6
3990,Eat Down Down Eat Chemo Down Eat Left Eat Eat Right Right Left Up Eat Right Chemo Eat Foto Foto Down Eat Left Eat Eat,405,3961,4
3991,Down Eat Chemo Up Right,405,3970,4
3992,Eat Foto Right Chemo Chemo Left Right Foto Eat Chemo Chemo Foto Left Right Down Up Down Down Eat Right Left Eat Foto Down Foto,405,3975,27
3993,Eat Down Down Eat Chemo Down Eat Left Eat Eat Right Right Left Up Eat Right Chemo Eat Foto Foto Down Eat Left Eat Eat,405,3982,5
3994,Chemo Down Chemo Eat Chemo Up Up Left Right Eat Right Foto Right Up Chemo Chemo Down Eat Foto Foto Down Left Left Eat Eat Left Right Eat Right Foto,406,3871,2
3995,Chemo Down Chemo Eat Chemo Down Up Left Right Eat Right Right Right Up Chemo Chemo Chemo Eat Foto Foto Down Left Left Eat Eat Up Left Right Eat Right,406,3900,7
3996,Eat Down Down Eat Chemo Down Eat Left Eat Eat Right Right Left Up Eat Right Chemo Eat Foto Foto Down Eat Left Eat Eat,406,3943,11
3997,Down Eat Chemo Left Eat Left,406,3946,2
3998,Eat Down Down Eat Chemo Down Eat Left Eat Eat Right Right Left Up Eat Right Chemo Eat Foto Foto Down Eat Left Eat Eat,406,3965,1
3999,Eat Down Down Eat Chemo Down Eat Left Eat Eat Right Right Left Up Eat Right Chemo Eat Foto Foto Down Eat Left Eat Eat,406,3986,26
4000,Down Eat Chemo Up Right,406,3988,1
4001,Eat Right Down Up Foto Down Down Chemo Left Left Chemo Left Foto Right Eat Chemo Chemo Right Eat Down Foto Down Up Chemo Foto,407,3949,3
4002,Down Left Foto Left Down Chemo Foto Eat Foto Foto Down Chemo Up Eat Right Down Left Up Eat Foto Down Up Chemo Chemo Foto Foto Eat Foto Foto Down Chemo Up Eat Right Down Left Chemo Eat Left Down Up,407,3971,22
4003,Eat Down Down Eat Chemo Down Eat Left Eat Eat Right Right Left Up Eat Right Chemo Eat Foto Foto Down Eat Left Eat Eat,407,3978,7
4004,Eat Right Down Up Foto Down Up Chemo Foto,407,3989,1
4005,Eat Down Down Eat Chemo Down Eat Left Eat Eat Right Right Left Up Eat Right Chemo Eat Foto Foto Down Eat Left Eat Eat,407,3990,3
4006,Eat Foto Right Chemo Chemo Left Chemo Foto Eat Chemo Chemo Foto Left Right Down Up Down Down Up Right Left Eat Foto Down Chemo Chemo Right Eat Chemo Chemo Foto Left Right Down Up Down Down,408,3808,27
4007,Eat Foto Right Chemo Chemo Left Right Foto Eat Chemo Chemo Foto Left Right Down Up Down Down Eat Right Left Eat Foto Down Foto,408,3851,6
4008,Right Down Chemo Left Left Eat Eat Left Eat Left Down Right Right Down Eat Down Foto Down Eat Down Up Up Left Right Chemo Eat Eat Left,408,3893,1
4009,Eat Down Down Eat Chemo Down Eat Left Eat Eat Right Right Left Up Eat Right Chemo Eat Foto Foto Down Eat Left Eat Eat,408,3965,5
4010,Down Eat Chemo Up Right,408,3988,0
4011,Down Eat Chemo Up Right,408,3991,5
4012,Chemo Down Chemo Eat Right Right Right Up Chemo Right Chemo Eat Foto Foto Down Left Left Eat Eat,409,3911,5
4013,Down Eat Chemo Left Eat Left,409,3946,3
4014,Eat Right Down Up Foto Down Up Chemo Foto,409,3989,39
4015,Eat Right Down Up Foto Down Down Chemo Left Left Chemo Left Foto Right Eat Chemo Chemo Right Eat Down Foto Down Up Chemo Foto,409,4001,5
4016,Down Left Foto Foto Down Chemo Foto Eat Foto Foto Down Chemo Up Eat Right Down Foto Chemo Eat Foto Right Up Chemo Chemo Foto Down Chemo Right,410,3881,4
4017,Right Down Chemo Left Left Eat Eat Left Eat Left Down Right Right Down Eat Down Foto Down Eat Down Up Up Left Right Chemo Eat Eat Left,410,3893,1
4018,Eat Down Down Eat Chemo Down Eat Left Eat Eat Right Right Left Up Eat Right Chemo Eat Foto Foto Down Eat Left Eat Eat,410,3961,9
4019,Down Eat Chemo Up Right,410,3980,1
4020,Eat Down Down Eat Chemo Down Eat Left Eat Eat Right Right Left Up Eat Right Chemo Eat Foto Foto Down Eat Left Eat Eat,410,3996,51
4021,Down Eat Chemo Up Right,410,4011,1
4022,Eat Down Down Eat Chemo Down Eat Left Eat Eat Right Right Left Up Eat Right Chemo Eat Foto Foto Down Eat Left Eat Eat,411,3911,6
4023,Down Left Foto Foto Down Chemo Foto Eat Foto Foto Down Chemo Up Eat Right Down Foto Chemo Eat Foto Right Up Chemo Chemo Foto Down Chemo Right,411,3922,5
4024,Eat Down Down Eat Chemo Down Eat Left Eat Eat Right Right Left Up Eat Right Chemo Eat Foto Foto Down Eat Left Eat Eat,411,3938,1
4025,Down Left Foto Foto Down Chemo Foto Eat Foto Foto Down Chemo Up Eat Right Down Foto Chemo Eat Foto Right Up Chemo Chemo Foto Down Chemo Right,411,3955,3
4026,Eat Down Down Eat Chemo Down Eat Left Eat Eat Right Right Left Up Eat Right Chemo Eat Foto Foto Down Eat Left Eat Eat,411,3969,6
4027,Eat Down Down Eat Chemo Down Eat Left Eat Eat Right Right Left Up Eat Right Chemo Eat Foto Foto Down Eat Left Eat Eat,411,3978,1
4028,Down Eat Chemo Up Right,411,3988,2
4029,Down Eat Chemo Up Right,412,3980,6
4030,Down Left Foto Left Down Chemo Foto Eat Foto Foto Down Chemo Up Eat Right Down Left Up Eat Foto Down Up Chemo Chemo Foto Foto Eat Foto Foto Down Chemo Up Eat Right Down Left Chemo Eat Left Down Up,412,4002,3
4031,Eat Foto Right Chemo Chemo Left Chemo Foto Eat Chemo Chemo Foto Left Right Down Up Down Down Up Right Left Eat Foto Down Chemo Chemo Right Eat Chemo Chemo Foto Left Right Down Up Down Down,412,4006,4
4032,Down Eat Chemo Up Right,412,4011,4
4033,Eat Right Down Up Foto Down Up Chemo Foto,412,4014,3
4034,Chemo Down Chemo Eat Chemo Down Up Left Right Eat Right Foto Right Up Chemo Chemo Down Eat Foto Down Left Down Eat Eat,413,3866,51
4035,Right Down Chemo Left Left Eat Eat Left Eat Left Down Right Right Down Eat Down Foto Down Eat Down Up Up Left Right Chemo Eat Eat Left,413,3893,51
4036,Eat Down Down Eat Chemo Down Eat Left Eat Eat Right Right Left Up Eat Right Chemo Eat Foto Foto Down Eat Left Eat Eat,413,3911,2
4037,Down Eat Chemo Left Eat Left,413,3946,7
4038,Eat Down Down Eat Chemo Down Eat Left Eat Eat Right Right Left Up Eat Right Chemo Eat Foto Foto Down Eat Left Eat Eat,413,4003,17
4039,Eat Foto Right Chemo Chemo Left Right Foto Eat Chemo Chemo Foto Left Right Down Up Down Down Eat Right Left Eat Foto Down Foto,413,4007,16
4040,Down Left Foto Foto Down Chemo Foto Eat Foto Foto Down Chemo Up Eat Right Down Foto Chemo Eat Foto Right Up Chemo Chemo Foto Down Chemo Right,413,4025,7
4041,Down Left Foto Left Down Chemo Foto Eat Foto Foto Down Chemo Chemo Eat Right Down Left Chemo Eat Foto Down Up Chemo Chemo Foto,414,3850,22
4042,Chemo Down Chemo Eat Chemo Down Up Left Right Eat Right Right Right Up Chemo Chemo Chemo Eat Foto Foto Down Left Left Eat Eat Up Left Right Eat Right,414,3900,51
4043,Eat Foto Right Chemo Chemo Left Chemo Foto Eat Chemo Chemo Foto Left Right Down Up Down Down Up Right Left Eat Foto Down Chemo Chemo Right Eat Chemo Chemo Foto Left Right Down Up Down Down,414,3935,6
4044,Eat Down Down Eat Chemo Down Eat Left Eat Eat Right Right Left Up Eat Right Chemo Eat Foto Foto Down Eat Left Eat Eat,414,3938,1
4045,Eat Foto Right Chemo Chemo Left Chemo Foto Eat Chemo Chemo Foto Left Right Down Up Down Down Up Right Left Eat Foto Down Chemo Chemo Right Eat Chemo Chemo Foto Left Right Down Up Down Down,414,3954,22
4046,Down Eat Chemo Up Right,414,3988,3
4047,Down Eat Chemo Up Right,414,4029,1
4048,Eat Right Down Up Foto Down Down Chemo Left Left Chemo Left Foto Right Eat Chemo Chemo Right Eat Down Foto Down Up Chemo Foto,415,3949,0
4049,Eat Down Down Eat Chemo Down Eat Left Eat Eat Right Right Left Up Eat Right Chemo Eat Foto Foto Down Eat Left Eat Eat,415,3996,0
4050,Eat Foto Right Chemo Chemo Left Chemo Foto Eat Chemo Chemo Foto Left Right Down Up Down Down Up Right Left Eat Foto Down Chemo Chemo Right Eat Chemo Chemo Foto Left Right Down Up Down Down,415,4006,8
4051,Eat Down Down Eat Chemo Down Eat Left Eat Eat Right Right Left Up Eat Right Chemo Eat Foto Foto Down Eat Left Eat Eat,415,4018,51
4052,Down Left Foto Foto Down Chemo Foto Eat Foto Foto Down Chemo Up Eat Right Down Foto Chemo Eat Foto Right Up Chemo Chemo Foto Down Chemo Right,415,4023,51
4053,Down Eat Chemo Up Right,415,4032,2
4054,Eat Down Down Eat Chemo Down Eat Left Eat Eat Right Right Left Up Eat Right Chemo Eat Foto Foto Down Eat Left Eat Eat,415,4038,5
4055,Eat Foto Right Chemo Chemo Left Chemo Foto Eat Chemo Down Up Down Down Eat Right Left Eat Foto Down Chemo,415,4039,18
4056,Eat Down Down Eat Chemo Down Eat Left Eat Eat Right Right Left Up Eat Right Chemo Eat Foto Foto Down Eat Left Eat Eat,416,3905,1
4057,Down Eat Chemo Left Eat Left,416,3946,6
4058,Down Left Foto Foto Down Chemo Foto Eat Foto Foto Down Chemo Up Eat Right Down Foto Chemo Eat Foto Right Up Chemo Chemo Foto Down Chemo Right,416,3974,11
4059,Down Left Foto Left Down Chemo Foto Eat Foto Foto Down Chemo Up Eat Right Down Left Up Eat Foto Down Up Chemo Chemo Foto Foto Eat Foto Foto Down Chemo Up Eat Right Down Left Chemo Eat Left Down Up,416,4002,4
4060,Eat Right Down Up Foto Down Up Chemo Foto,416,4014,2
4061,Eat Down Down Eat Chemo Down Eat Left Eat Eat Right Right Left Up Eat Right Chemo Eat Foto Foto Down Eat Left Eat Eat,416,4018,1
4062,Eat Down Down Eat Chemo Down Eat Left Eat Eat Right Right Left Up Eat Right Chemo Eat Foto Foto Down Eat Left Eat Eat,416,4022,40
4063,Eat Down Down Eat Chemo Down Eat Left Eat Eat Right Right Left Up Eat Right Chemo Eat Foto Foto Down Eat Left Eat Eat,416,4026,24
4064,Down Eat Chemo Up Right,416,4029,15
4065,Down Left Foto Foto Down Chemo Foto Eat Foto Foto Down Chemo Up Eat Right Down Foto Chemo Eat Foto Right Up Chemo Chemo Foto Down Chemo Right,416,4040,9
4066,Chemo Down Chemo Eat Chemo Down Up Left Right Eat Right Right Right Up Chemo Chemo Chemo Eat Foto Foto Down Left Left Eat Eat Up Left Right Eat Right,416,4042,1
4067,Eat Foto Right Chemo Chemo Left Right Foto Eat Chemo Chemo Foto Left Right Down Up Down Down Eat Right Left Eat Foto Down Foto,417,3851,44
4068,Chemo Down Chemo Eat Chemo Down Up Left Right Eat Right Foto Right Up Chemo Chemo Down Eat Foto Down Left Down Eat Eat,417,3866,4
4069,Down Left Foto Foto Down Chemo Foto Eat Foto Foto Down Chemo Up Eat Right Down Foto Chemo Eat Foto Right Up Chemo Chemo Foto Down Chemo Right,417,3922,3
4070,Down Left Foto Left Down Chemo Foto Eat Foto Foto Down Chemo Chemo Eat Right Down Left Chemo Eat Foto Down Up Chemo Chemo Foto,417,3927,5
4071,Down Left Foto Left Down Chemo Foto Eat Foto Foto Down Chemo Up Eat Right Down Left Up Eat Foto Down Up Chemo Chemo Foto Foto Eat Foto Foto Down Chemo Up Eat Right Down Left Chemo Eat Left Down Up,417,3971,1
4072,Down Eat Chemo Up Right,417,3980,1
4073,Eat Foto Right Chemo Chemo Left Chemo Foto Eat Chemo Chemo Foto Left Right Down Up Down Down Up Right Left Eat Foto Down Chemo Chemo Right Eat Chemo Chemo Foto Left Right Down Up Down Down,417,4006,51
4074,Eat Down Down Eat Chemo Down Eat Left Eat Eat Right Right Left Up Eat Right Chemo Eat Foto Foto Down Eat Left Eat Eat,418,3791,3
4075,Right Down Chemo Left Left Eat Eat Left Eat Left Down Right Right Down Foto Down Foto Down Eat Down Up Up Left Right Chemo,418,3856,7
4076,Chemo Down Chemo Eat Chemo Down Up Left Right Eat Right Foto Right Up Chemo Chemo Down Eat Foto Down Left Down Eat Eat,418,3866,1
4077,Eat Down Down Eat Chemo Down Eat Left Eat Eat Right Right Left Up Eat Right Chemo Eat Foto Foto Down Eat Left Eat Eat,418,3905,4
4078,Eat Down Down Eat Chemo Down Eat Left Eat Eat Right Right Left Up Eat Right Chemo Eat Foto Foto Down Eat Left Eat Eat,418,3968,2
4079,Eat Down Down Eat Chemo Down Eat Left Eat Eat Right Right Left Up Eat Right Chemo Eat Foto Foto Down Eat Left Eat Eat,418,4018,6
4080,Chemo Down Chemo Eat Chemo Down Up Left Right Eat Right Right Right Up Chemo Chemo Chemo Eat Foto Foto Down Left Left Eat Eat Up Left Right Eat Right,418,4042,1
4081,Eat Foto Right Chemo Chemo Left Chemo Foto Eat Chemo Chemo Foto Left Right Down Up Down Down Up Right Left Eat Foto Down Chemo Chemo Right Eat Chemo Chemo Foto Left Right Down Up Down Down,418,4050,4
4082,Eat Down Down Eat Chemo Down Eat Left Eat Eat Right Right Left Up Eat Right Chemo Eat Foto Foto Down Eat Left Eat Eat,418,4063,10
4083,Down Left Foto Foto Down Chemo Foto Eat Foto Foto Down Chemo Up Eat Right Down Foto Chemo Eat Foto Right Up Chemo Chemo Foto Down Chemo Right,418,4065,13
4084,Chemo Down Chemo Eat Chemo Down Up Left Right Eat Right Foto Right Up Chemo Chemo Down Eat Foto Down Left Down Eat Eat,418,4068,6
4085,Down Eat Chemo Up Right,419,3980,1
4086,Eat Right Down Up Foto Down Up Chemo Foto,419,4014,9
4087,Right Down Chemo Left Left Eat Eat Left Eat Left Down Right Right Down Eat Down Foto Down Eat Down Up Up Left Right Chemo Eat Eat Left,419,4035,2
4088,Down Eat Chemo Left Eat Left,419,4037,7
4089,Eat Down Down Eat Chemo Down Eat Left Eat Eat Right Right Left Up Eat Right Chemo Eat Foto Foto Down Eat Left Eat Eat,419,4054,0
4090,Down Eat Chemo Left Eat Left,419,4057,8
4091,Down Eat Chemo Up Right,419,4064,1
4092,Chemo Down Chemo Eat Chemo Up Chemo Chemo Down Eat Foto Down Left Left Eat Eat,420,3866,1
4093,Chemo Down Chemo Eat Chemo Down Up Left Right Eat Right Right Right Up Chemo Chemo Chemo Eat Foto Foto Down Left Left Eat Eat Up Left Right Eat Right,420,4042,3
4094,Eat Foto Right Chemo Chemo Left Chemo Foto Eat Chemo Chemo Foto Left Right Down Up Down Down Up Right Left Eat Foto Down Chemo Chemo Right Eat Chemo Chemo Foto Left Right Down Up Down Down,420,4045,30
4095,Eat Down Down Eat Chemo Down Eat Left Eat Eat Right Right Left Up Eat Right Chemo Eat Foto Foto Down Eat Left Eat Eat,420,4062,8
4096,Right Down Chemo Left Left Eat Eat Left Eat Left Down Right Right Down Foto Down Foto Down Eat Down Up Up Left Right Chemo,421,3856,1
4097,Right Down Chemo Left Left Eat Eat Left Eat Left Down Right Right Down Eat Down Foto Down Eat Down Up Up Left Right Chemo Eat Eat Left,421,3893,2
4098,Down Left Foto Foto Down Chemo Foto Eat Foto Foto Down Chemo Up Eat Right Down Foto Chemo Eat Foto Right Up Chemo Chemo Foto Down Chemo Right,421,3922,51
4099,Eat Down Down Eat Chemo Down Eat Left Eat Eat Right Right Left Up Eat Right Chemo Eat Foto Foto Down Eat Left Eat Eat,421,3968,1
4100,Eat Foto Right Chemo Chemo Left Right Foto Eat Chemo Chemo Foto Left Right Down Up Down Down Eat Right Left Eat Foto Down Foto,421,4039,4
4101,Down Eat Chemo Left Eat Left,421,4057,3
4102,Down Eat Chemo Up Right,421,4064,8
4103,Down Left Foto Left Down Chemo Foto Eat Foto Foto Down Chemo Chemo Eat Right Down Left Chemo Eat Foto Down Up Chemo Chemo Foto,421,4070,8
4104,Eat Down Down Eat Chemo Down Eat Left Eat Eat Right Right Left Up Eat Right Chemo Eat Foto Foto Down Eat Left Eat Eat,421,4077,20
